placeId,address,sub_channel,phone,latitude,longitude,status,type,googleUrl,outlet_name,ratingText,stars,numberOfReviews,websites,coldCallProbabilityWeight
JWbOfGSsZDTkRvk3xP6a_l2U," 2330/3, Old Delhi Rd, Rajiv Nagar, Sector 13, Gurugram, Haryana 122001",Student housing center, 098131 81600,28.4728295,77.0409158,Available,NA,https://www.google.com/maps/place/SLA+PG/data=!4m7!3m6!1s0x390d192b199fb359:0x6597bfa63ff14dbe!8m2!3d28.4728295!4d77.0409158!16s%2Fg%2F11j31cf95f!19sChIJWbOfGSsZDTkRvk3xP6a_l2U?authuser=0&hl=en&rclk=1,SLA PG,3.5 stars 12 Reviews,3.5,12,"[""NA""]",50.21%
JlUI2hpsjDTkRI6xWjDYfc6I," Plot No. 72, Avenue 69, Sector 69, Gurugram, Haryana 122001",Bed & breakfast, 093547 79012,28.3954984,77.0379865,Available,NA,https://www.google.com/maps/place/Kartik+PG/data=!4m7!3m6!1s0x390d239b86364295:0xa2731f368c56ac23!8m2!3d28.3954984!4d77.0379865!16s%2Fg%2F11k548_crb!19sChIJlUI2hpsjDTkRI6xWjDYfc6I?authuser=0&hl=en&rclk=1,Kartik PG,4.8 stars 27 Reviews,4.8,27,"[""NA""]",66.38%
JWyXLtdkZDTkRoHnsZ3KcZ58," House no. 1055, Block C, Old DLF Colony, Sector 14, Gurugram, Haryana 122001",Serviced accommodation, 097184 52100,28.4709598,77.0469979,Available,NA,https://www.google.com/maps/place/Bliss+Girls+PG/data=!4m7!3m6!1s0x390d19d9b5cb255b:0x9f679c7267ec79a0!8m2!3d28.4709598!4d77.0469979!16s%2Fg%2F11lf2hzt8z!19sChIJWyXLtdkZDTkRoHnsZ3KcZ58?authuser=0&hl=en&rclk=1,Bliss Girls PG,5.0 stars 14 Reviews,5,14,"[""NA""]",65.68%
JXSpzeNAXDTkR0aWW-UaXrbg," B-14, Kargil Shaheed Sukhbir Singh Yadav Marg, Saraswati Enclave, Sector 10B, Sector 10A, Gurugram, Haryana 122004",Hostel, 093157 87080,28.4449558,76.9979934,Available,NA,https://www.google.com/maps/place/Annadata+PG+for+Boys/data=!4m7!3m6!1s0x390d17d078732a5d:0xb8ad9746f996a5d1!8m2!3d28.4449558!4d76.9979934!16s%2Fg%2F11nx3vrng_!19sChIJXSpzeNAXDTkR0aWW-UaXrbg?authuser=0&hl=en&rclk=1,Annadata PG for Boys,4.0 stars 12 Reviews,4,12,"[""NA""]",55.21%
JvRnyFIYZDTkRh1LEQMWMn24," 492, Sector 23, Palam vihar near HUDA market, Gurugram, Haryana 122017",Boys' hostel, 092136 39788,28.5095535,77.0450114,Available,NA,"https://www.google.com/maps/place/Premium+PG+For+Boys+in+Sector+23+Gurgaon,Gurugram/data=!4m7!3m6!1s0x390d198614f219bd:0x6e9f8cc540c45287!8m2!3d28.5095535!4d77.0450114!16s%2Fg%2F11f2wfg4s5!19sChIJvRnyFIYZDTkRh1LEQMWMn24?authuser=0&hl=en&rclk=1","Premium PG For Boys in Sector 23 Gurgaon,Gurugram",4.0 stars 20 Reviews,4,20,"[""NA""]",57.00%
JCWQIrYYZDTkRIcwIr89q8f4," House no. 3558, Sector 23, Opp. to Mother dairy, Sector 23 Huda market, Gurugram, Haryana 122001",Girls' hostel, 092055 43218,28.5106055,77.0502521,Available,NA,https://www.google.com/maps/place/Krishna+PG+for+boys+and+Girls/data=!4m7!3m6!1s0x390d1986ad086409:0xfef16acfaf08cc21!8m2!3d28.5106055!4d77.0502521!16s%2Fg%2F11f3sn57s6!19sChIJCWQIrYYZDTkRIcwIr89q8f4?authuser=0&hl=en&rclk=1,Krishna PG for boys and Girls,4.1 stars 15 Reviews,4.1,15,"[""NA""]",56.91%
J2Q3VKMsZDTkR7SFRSgLnBPg," 83/3 gopal nagar, New Railway Rd, near bus stand, Gurugram, Haryana 122001",Girls' hostel, 070117 64130,28.4642386,77.0318144,Available,NA,https://www.google.com/maps/place/Jain+PG/data=!4m7!3m6!1s0x390d19cb28d50dd9:0xf804e7024a5121ed!8m2!3d28.4642386!4d77.0318144!16s%2Fg%2F11qmcb33nm!19sChIJ2Q3VKMsZDTkR7SFRSgLnBPg?authuser=0&hl=en&rclk=1,Jain PG,3.2 stars 11 Reviews,3.2,11,"[""NA""]",46.97%
JJxhMUYQZDTkRJ0ecxPiKvWI," 4164, Gate Number 1 Sector 23 Rd, Block F, Carterpuri Village, Sector 23, Gurugram, Haryana 122017",Hostel, 098104 19643,28.5071521,77.0482333,Available,NA,https://www.google.com/maps/place/Shanti+PG+for+Girls/data=!4m7!3m6!1s0x390d1984514c1827:0x62bd8af8c49c4727!8m2!3d28.5071521!4d77.0482333!16s%2Fg%2F11g8xf3nlc!19sChIJJxhMUYQZDTkRJ0ecxPiKvWI?authuser=0&hl=en&rclk=1,Shanti PG for Girls,3.6 stars 20 Reviews,3.6,20,"[""NA""]",53.00%
J-SQyPM4_DTkR7vUfVVwEFyI," Jat Colony Rd, Sector 8, Imt Manesar, Gurugram, Haryana 122051",Backpacker Hostel088607 93920, 088607 93920,28.3747199,76.8956585,Available,NA,https://www.google.com/maps/place/PG+JMR+HOMES/data=!4m10!3m9!1s0x390d3fce3c3224f9:0x2217045c551ff5ee!5m2!4m1!1i2!8m2!3d28.3747199!4d76.8956585!16s%2Fg%2F11gmxhj6y4!19sChIJ-SQyPM4_DTkR7vUfVVwEFyI?authuser=0&hl=en&rclk=1,PG JMR HOMES,4.3 stars 245 Reviews,4.3,245,"[""NA""]",76.30%
JDxoIqWE_DTkRN4IpPbPhKrk," Sector 8 Rd, opp. Plot no 30, near old Maruti guest house, Sector 8, Manesar, Gurugram, Haryana 122056",Hostel, 078381 01049,28.3723316,76.8917985,Available,NA,https://www.google.com/maps/place/The+Aliyar+PG/data=!4m7!3m6!1s0x390d3f61a9081a0f:0xb92ae1b33d298237!8m2!3d28.3723316!4d76.8917985!16s%2Fg%2F11tn9l3ybj!19sChIJDxoIqWE_DTkRN4IpPbPhKrk?authuser=0&hl=en&rclk=1,The Aliyar PG,4.5 stars 137 Reviews,4.5,137,"[""NA""]",74.34%
Js8RwQh8_DTkRTWSNWSK9mAs," IMT Rd, Sector 14, Imt Manesar, Gurugram, Haryana 122051",Hostel, 098917 00533,28.3821136,76.9041671,Available,No dine-in,https://www.google.com/maps/place/Kamboj+PG+and+Warehouse/data=!4m7!3m6!1s0x390d3f1f4270c4b3:0xb98bd22598d644d!8m2!3d28.3821136!4d76.9041671!16s%2Fg%2F11p15s2phc!19sChIJs8RwQh8_DTkRTWSNWSK9mAs?authuser=0&hl=en&rclk=1,Kamboj PG and Warehouse,4.5 stars 73 Reviews,4.5,73,"[""NA""]",69.66%
JyQKQ5qI_DTkRpMaNwNbYT5k," lane no 3, krishna colony, Mahadev pg, near VVDN building, Sector 8, manesar, Gurugram, Haryana 122052",Hostel, 074287 62157,28.3821586,76.9006071,Available,On-site services,https://www.google.com/maps/place/Mahadev+pg+for+boys+and+girls+in+manesar+%7C+Boys+Pg+in+Manesar+%7C+Girls+Pg+in+Manesar/data=!4m7!3m6!1s0x390d3fa2e69002c9:0x994fd8d6c08dc6a4!8m2!3d28.3821586!4d76.9006071!16s%2Fg%2F11vc53gf97!19sChIJyQKQ5qI_DTkRpMaNwNbYT5k?authuser=0&hl=en&rclk=1,Mahadev pg for boys and girls in manesar | Boys Pg in Manesar | Girls Pg in Manesar,4.3 stars 110 Reviews,4.3,110,"[""https://www.mahadevpg0003.com/""]",66.71%
JJ7GdbgA_DTkRceGkKRhavfU," Jat Colony, Sector 8, Imt Manesar, Gurugram, Haryana 122051",Hostel, 087088 60389,28.3748651,76.8954848,Available,NA,https://www.google.com/maps/place/HC+PG/data=!4m7!3m6!1s0x390d3f006e9db127:0xf5bd5a1829a4e171!8m2!3d28.3748651!4d76.8954848!16s%2Fg%2F11w9ld1cln!19sChIJJ7GdbgA_DTkRceGkKRhavfU?authuser=0&hl=en&rclk=1,HC PG,4.8 stars 16 Reviews,4.8,16,"[""NA""]",64.14%
J1ygo0SQ_DTkRyd1UWHx68oQ," Krishna colony, lane no. 3, near Airtel VVDN Building, Sector 14, Sector 8, Imt Manesar, Gurugram, Haryana 122051",Girls' hostel, 097116 70003,28.3821124,76.901382,Available,On-site services,https://www.google.com/maps/place/Mahadev+Pg+%7C+For+Girls/data=!4m7!3m6!1s0x390d3f24d12828d7:0x84f27a7c5854ddc9!8m2!3d28.3821124!4d76.901382!16s%2Fg%2F11wqnx1cgp!19sChIJ1ygo0SQ_DTkRyd1UWHx68oQ?authuser=0&hl=en&rclk=1,Mahadev Pg | For Girls,4.9 stars 13 Reviews,4.9,13,"[""https://www.mahadevpg0003.com/""]",60.45%
J_RJ9i-o_DTkRMh2UdWYf3ec," HNO.411, Gate Number 1 Main Rd, Sector 7, Imt Manesar, Gurugram, Haryana 122050",Hostel, 099908 88866,28.3767025,76.9052364,Available,NA,https://www.google.com/maps/place/Shree+Shyam+Girls+P.G./data=!4m7!3m6!1s0x390d3fea8b7d12fd:0xe7dd1f6675941d32!8m2!3d28.3767025!4d76.9052364!16s%2Fg%2F11mv_qp8vt!19sChIJ_RJ9i-o_DTkRMh2UdWYf3ec?authuser=0&hl=en&rclk=1,Shree Shyam Girls P.G.,4.4 stars 47 Reviews,4.4,47,"[""NA""]",65.59%
J3R6vztQ_DTkRDrLHmVAmlLk," Plot No.412, Sector 7, Imt Manesar, Gurugram, Haryana 122052",Housing complex, 095991 25191,28.3766619,76.9052558,Available,NA,https://www.google.com/maps/place/Pritam+Residency+Boys+P.G./data=!4m7!3m6!1s0x390d3fd4ceaf1edd:0xb994265099c7b20e!8m2!3d28.3766619!4d76.9052558!16s%2Fg%2F11mw72nl8d!19sChIJ3R6vztQ_DTkRDrLHmVAmlLk?authuser=0&hl=en&rclk=1,Pritam Residency Boys P.G.,4.2 stars 41 Reviews,4.2,41,"[""NA""]",62.72%
Jy0ls8yM_DTkRXFZL2MvNo7Y," Shanti enclave, Gate Number 1 Main Rd, near hanuman mandir, Sector 15, Imt Manesar, Gurugram, Haryana 122052",Apartment building, 097283 97023,28.3837216,76.90692,Available,NA,https://www.google.com/maps/place/YADAV+PG/data=!4m7!3m6!1s0x390d3f23f36c49cb:0xb6a3cdcbd84b565c!8m2!3d28.3837216!4d76.90692!16s%2Fg%2F11w1gptf39!19sChIJy0ls8yM_DTkRXFZL2MvNo7Y?authuser=0&hl=en&rclk=1,YADAV PG,4.9 stars 16 Reviews,4.9,16,"[""NA""]",65.14%
Ji8JWBGg-DTkRFtCRImMH0-c," Jat Colony Rd, Sector 8, Imt Manesar, Gurugram, Haryana 122051",Hostel, 099996 92547,28.37482,76.8954499,Available,NA,https://www.google.com/maps/place/The+Shokeen/data=!4m7!3m6!1s0x390d3e680456c28b:0xe7d307632291d016!8m2!3d28.37482!4d76.8954499!16s%2Fg%2F11cjgdfhly!19sChIJi8JWBGg-DTkRFtCRImMH0-c?authuser=0&hl=en&rclk=1,The Shokeen,4.0 stars 107 Reviews,4,107,"[""NA""]",67.51%
JmTq-oYcbDTkRrMu5InfbBnw," 1596, Sector 23E, Sector 23, Gurugram, Haryana 122017",Boys' hostel, 098995 17199,28.5091083,77.0604664,Available,NA,https://www.google.com/maps/place/The+Pearl+PG/data=!4m7!3m6!1s0x390d1b87a1be3a99:0x7c06db7722b9cbac!8m2!3d28.5091083!4d77.0604664!16s%2Fg%2F11gvzbvpwx!19sChIJmTq-oYcbDTkRrMu5InfbBnw?authuser=0&hl=en&rclk=1,The Pearl PG,4.3 stars 268 Reviews,4.3,268,"[""NA""]",76.85%
JA_ub84EZDTkRYrzh8pNbMmk," No- 1, Novel Enclave, Old Delhi Gurgaon Rd, opp. Maruti Get, nearby Sheetal Hotel, Noble Enclave, Palam Vihar Extension, Gurugram, Haryana 122015",Hostel, 070531 48600,28.4995201,77.0630354,Available,NA,"https://www.google.com/maps/place/Moms+PG+No.16,+Best+PG+in+Gurgaon,+PG+Near+Sector+22,+Best+Couples+PG+in+Gurgaon/data=!4m7!3m6!1s0x390d1981f39bfb03:0x69325b93f2e1bc62!8m2!3d28.4995201!4d77.0630354!16s%2Fg%2F11fsk9vbl0!19sChIJA_ub84EZDTkRYrzh8pNbMmk?authuser=0&hl=en&rclk=1","Moms PG No.16, Best PG in Gurgaon, PG Near Sector 22, Best Couples PG in Gurgaon",4.3 stars 227 Reviews,4.3,227,"[""http://www.momspg.com/""]",71.83%
JD5KYB2EZDTkRMEWOUhtIQxY," Dundahera, Sector 21, Gurugram, Haryana 122016",Hostel095609 98422, 095609 98422,28.5151582,77.0760109,Available,NA,https://www.google.com/maps/place/Jagdamba+Pg/data=!4m7!3m6!1s0x390d19610798920f:0x1643481b528e4530!8m2!3d28.5151582!4d77.0760109!16s%2Fg%2F11c3mqb_vs!19sChIJD5KYB2EZDTkRMEWOUhtIQxY?authuser=0&hl=en&rclk=1,Jagdamba Pg,3.9 stars 687 Reviews,3.9,687,"[""NA""]",77.19%
JUw64MyIZDTkRSAZzJUgIpXs," Plot no. 11, Near vita dairy, Sector-17A, Sukhrali, Gurugram, Haryana 122001",Hostel, 098994 70011,28.4771551,77.0620639,Available,NA,https://www.google.com/maps/place/Elegant+room+for+girls+PG/data=!4m7!3m6!1s0x390d192233b80e53:0x7ba5084825730648!8m2!3d28.4771551!4d77.0620639!16s%2Fg%2F11t6mq98ss!19sChIJUw64MyIZDTkRSAZzJUgIpXs?authuser=0&hl=en&rclk=1,Elegant room for girls PG,3.4 stars 36 Reviews,3.4,36,"[""NA""]",53.94%
Jx4GcxJMYDTkRw4s5e6xk8SA," House No #631, Sector 45, Gurugram, Haryana 122003",Bed & breakfast, 098770 85136,28.4439308,77.0720872,Available,NA,https://www.google.com/maps/place/BOYS+PG+IN+GURGAON/data=!4m7!3m6!1s0x390d1893c49c81c7:0x20f164ac7b398bc3!8m2!3d28.4439308!4d77.0720872!16s%2Fg%2F11dxjv54ms!19sChIJx4GcxJMYDTkRw4s5e6xk8SA?authuser=0&hl=en&rclk=1,BOYS PG IN GURGAON,3.8 stars 33 Reviews,3.8,33,"[""NA""]",57.44%
J8TcrifAVDTkRGndAw1cWQ2I," Om Nagar, Budhera, Gurugram, Haryana 122505",Hostel099911 89909, 099911 89909,28.4725012,76.912166,Available,NA,https://www.google.com/maps/place/Sharma+PG/data=!4m7!3m6!1s0x390d15f0892b37f1:0x62431657c340771a!8m2!3d28.4725012!4d76.912166!16s%2Fg%2F11mn84rdgb!19sChIJ8TcrifAVDTkRGndAw1cWQ2I?authuser=0&hl=en&rclk=1,Sharma PG,4.4 stars 62 Reviews,4.4,62,"[""NA""]",67.48%
JO1YSVCYUDTkRUjtHM-4jVYA," Gurgaon Farukh Nagar Rd, Chandu, Haryana 122505",Backpacker Hostel, 099712 81857,28.4702083,76.9151692,Available,NA,https://www.google.com/maps/place/Lakshay+PG+House+For+Boys+%26+girl%E2%80%99s/data=!4m7!3m6!1s0x390d14265412563b:0x805523ee33473b52!8m2!3d28.4702083!4d76.9151692!16s%2Fg%2F11f54qn_lm!19sChIJO1YSVCYUDTkRUjtHM-4jVYA?authuser=0&hl=en&rclk=1,Lakshay PG House For Boys & girl’s,3.7 stars 62 Reviews,3.7,62,"[""NA""]",60.48%
JC67pVPAVDTkR_whGv6airfs," SGT University, opposite gate no 4, Budhera, Gurugram, Haryana 122505",Girls' hostel, 082874 60289,28.4795643,76.9109736,Available,NA,https://www.google.com/maps/place/Bhoomik+Girls+PG/data=!4m7!3m6!1s0x390d15f054e9ae0b:0xfbada2a6bf4608ff!8m2!3d28.4795643!4d76.9109736!16s%2Fg%2F11vq_6hs3x!19sChIJC67pVPAVDTkR_whGv6airfs?authuser=0&hl=en&rclk=1,Bhoomik Girls PG,4.8 stars 20 Reviews,4.8,20,"[""NA""]",65.00%
J9RktXwAXDTkRs-Usu2_bO0w," Shiva Enclave, St 2, Sikhawala, part 1, Garhi Harsaru, Gurugram, Haryana 122505 Located in: Red wing creation",Home Stay, 080766 60242,28.4476602,76.9282479,Available,NA,https://www.google.com/maps/place/Tilpat+PG/data=!4m7!3m6!1s0x390d17005f2d19f5:0x4c3bdb6fbb2ce5b3!8m2!3d28.4476602!4d76.9282479!16s%2Fg%2F11y8xcq4mn!19sChIJ9RktXwAXDTkRs-Usu2_bO0w?authuser=0&hl=en&rclk=1,Tilpat PG,5.0 stars 3 Reviews,5,3,"[""https://tilpat.in/""]",58.87%
JSdrSqIYjDTkRP2D2CoGYu3g," Manav PG, Badshahpur Sohna Rd Hwy, near Subhash Chowk, Islampur Village, Sector 33, Gurugram, Haryana 122018",Boys' hostel, 098991 16411,28.4309999,77.0342005,Available,NA,https://www.google.com/maps/place/Manav+PG/data=!4m7!3m6!1s0x390d2386a8d2da49:0x78bb98810af6603f!8m2!3d28.4309999!4d77.0342005!16s%2Fg%2F11y1bt6ccs!19sChIJSdrSqIYjDTkRP2D2CoGYu3g?authuser=0&hl=en&rclk=1,Manav PG,4.9 stars 32 Reviews,4.9,32,"[""NA""]",68.27%
Jo97J3PgZDTkRz4BSGY8y8r4," VIJAY PG, Sohna Rd Subhash Chowk, near TOWER-B, Islampur Village, Sector 33, Gurugram, Haryana 122018",Hostel, 093156 23006,28.4313287,77.03438,Available,NA,https://www.google.com/maps/place/VIJAY+PG+%28PART+1%29/data=!4m7!3m6!1s0x390d19f8dcc9dea3:0xbef2328f195280cf!8m2!3d28.4313287!4d77.03438!16s%2Fg%2F11j3vscm1v!19sChIJo97J3PgZDTkRz4BSGY8y8r4?authuser=0&hl=en&rclk=1,VIJAY PG (PART 1),4.5 stars 95 Reviews,4.5,95,"[""NA""]",71.62%
JEf9hSrcjDTkRVOI1QXmiutE," Flat No - B18, Root Courtyard Society, Badshahpur Sohna Rd Hwy, Sector 48, Gurugram, Haryana 122018 Located in: Roots Courtyard",Hostel, 081998 82526,28.4154421,77.0365482,Available,NA,"https://www.google.com/maps/place/JB+PG+Rooms+-+Boys+PG+in+Sector+48,+49,+Sohna+Road+%26+Nearby+Areas/data=!4m7!3m6!1s0x390d23b74a61ff11:0xd1baa2794135e254!8m2!3d28.4154421!4d77.0365482!16s%2Fg%2F11tbx49jlk!19sChIJEf9hSrcjDTkRVOI1QXmiutE?authuser=0&hl=en&rclk=1","JB PG Rooms - Boys PG in Sector 48, 49, Sohna Road & Nearby Areas",4.8 stars 19 Reviews,4.8,19,"[""NA""]",64.79%
JmWI08cAZDTkRdUw8GOX_9xk," Oppositie Mata Mandir, Samaspur Main Rd, Samaspur Village, Sector 51, Gurugram, Samaspur, Haryana 122003",Hostel, 083988 18384,28.4278534,77.0653156,Available,NA,https://www.google.com/maps/place/Dagar+PG/data=!4m7!3m6!1s0x390d19c0f1346299:0x19f7ffe5183c4c75!8m2!3d28.4278534!4d77.0653156!16s%2Fg%2F11pkkm_yn2!19sChIJmWI08cAZDTkRdUw8GOX_9xk?authuser=0&hl=en&rclk=1,Dagar PG,4.3 stars 28 Reviews,4.3,28,"[""NA""]",61.56%
J764MgH4YDTkRGlC5qN5NiPE," 127, Sector Main Rd, Huda Colony, Sector 47, Gurugram, Haryana 122018",Hostel, 099107 10951,28.4293571,77.0545437,Available,NA,https://www.google.com/maps/place/Sai+PG+For+Working+Professionals+%28+Only+for+Boys+%29/data=!4m7!3m6!1s0x390d187e800caeef:0xf1884ddea8b9501a!8m2!3d28.4293571!4d77.0545437!16s%2Fg%2F11bv3rn1cp!19sChIJ764MgH4YDTkRGlC5qN5NiPE?authuser=0&hl=en&rclk=1,Sai PG For Working Professionals ( Only for Boys ),4.3 stars 119 Reviews,4.3,119,"[""NA""]",71.30%
JWZBmqtEjDTkRuPG-NX3aSUE," Q1- 16D, South City II, Sector 49, Gurugram, Fatehpur, Haryana 122018",Hostel, 088845 18010,28.4182863,77.0482095,Available,NA,https://www.google.com/maps/place/Zolo+Bloom+-+PG+in+Sector+49+Gurgaon/data=!4m7!3m6!1s0x390d23d1aa669059:0x4149da7d35bef1b8!8m2!3d28.4182863!4d77.0482095!16s%2Fg%2F11j2ywp_b6!19sChIJWZBmqtEjDTkRuPG-NX3aSUE?authuser=0&hl=en&rclk=1,Zolo Bloom - PG in Sector 49 Gurgaon,4.3 stars 205 Reviews,4.3,205,"[""https://zolostays.com/pg-hostel-near-sector_49-in-gurugram-zolo_bloom-zgg013""]",71.16%
J3-NXaO4ZDTkR2iJqmPB8-5M," Badshahpur Sohna Rd Hwy, Islampur Village, Sector 38, Gurugram, Haryana 122018",Hostel, 085954 59187,28.4314077,77.0367021,Available,NA,https://www.google.com/maps/place/M+R+Residency+PG+FOR+BOYS+AND+GIRLS/data=!4m7!3m6!1s0x390d19ee6857e3df:0x93fb7cf0986a22da!8m2!3d28.4314077!4d77.0367021!16s%2Fg%2F11jlq_6zkx!19sChIJ3-NXaO4ZDTkR2iJqmPB8-5M?authuser=0&hl=en&rclk=1,M R Residency PG FOR BOYS AND GIRLS,4.2 stars 52 Reviews,4.2,52,"[""NA""]",64.26%
J_0KouE8ZDTkRTqigJ6qeGQ8," House - 3192, Sector 46, Gurugram, Haryana 122002",Girls' hostel, 096675 50569,28.43497,77.063598,Available,NA,https://www.google.com/maps/place/The+Safehouse+PG/data=!4m7!3m6!1s0x390d194fb8a842ff:0xf199eaa27a0a84e!8m2!3d28.43497!4d77.063598!16s%2Fg%2F11thp232r8!19sChIJ_0KouE8ZDTkRTqigJ6qeGQ8?authuser=0&hl=en&rclk=1,The Safehouse PG,4.7 stars 17 Reviews,4.7,17,"[""https://www.safehousepg.in/pg/girls-pg-in-sector-46-gurgaon""]",59.36%
Ja68v6vsZDTkR4P6zs79hNMc," 515, Sector 47, Gurugram, Haryana 122002",Hostel, 093156 86120,28.42768,77.0460711,Available,NA,https://www.google.com/maps/place/PREMIUM+PG+FOR+GIRLS+AND+BOYS/data=!4m7!3m6!1s0x390d19fbea2faf6b:0xc73461bfb3b3fee0!8m2!3d28.42768!4d77.0460711!16s%2Fg%2F11h0mpy49f!19sChIJa68v6vsZDTkR4P6zs79hNMc?authuser=0&hl=en&rclk=1,PREMIUM PG FOR GIRLS AND BOYS,4.0 stars 21 Reviews,4,21,"[""NA""]",57.21%
JCVsDXqsZDTkRevqdI2XXKPQ," Samaspur Village, Sector 51, Samaspur, Haryana 122003",HostelOpen ⋅ Closes 12 am, 088518 43329,28.4281886,77.0667218,Available,NA,https://www.google.com/maps/place/Suhani+PG/data=!4m7!3m6!1s0x390d19ab5e035b09:0xf428d765239dfa7a!8m2!3d28.4281886!4d77.0667218!16s%2Fg%2F11rz4sl5z8!19sChIJCVsDXqsZDTkRevqdI2XXKPQ?authuser=0&hl=en&rclk=1,Suhani PG,3.8 stars 24 Reviews,3.8,24,"[""NA""]",55.81%
JETO1OCEZDTkRTeulB8-jtkI," 431, Malibu Town, Sector 47, Gurugram, Haryana 122022",Girls' hostel, 088103 70116,28.4297316,77.048701,Available,NA,https://www.google.com/maps/place/SR+Homes+%28+PG+for+Girls+in+Gurgaon%29/data=!4m7!3m6!1s0x390d192138b53311:0x42b6a3cf07a5eb4d!8m2!3d28.4297316!4d77.048701!16s%2Fg%2F11fmrjsvt4!19sChIJETO1OCEZDTkRTeulB8-jtkI?authuser=0&hl=en&rclk=1,SR Homes ( PG for Girls in Gurgaon),4.2 stars 71 Reviews,4.2,71,"[""NA""]",66.46%
JobYS7foYDTkRs0Ich1EWauE," Villa No: 1391, Huda Colony, Sector 46, Gurugram, Haryana 122003",Hostel, 093156 65555,28.4303348,77.0562788,Available,NA,https://www.google.com/maps/place/Nirvana+PG%2FRooms+Sector-46+Legend+Gurgaon/data=!4m7!3m6!1s0x390d18faed12b6a1:0xe16a1651871c42b3!8m2!3d28.4303348!4d77.0562788!16s%2Fg%2F11f5464txm!19sChIJobYS7foYDTkRs0Ich1EWauE?authuser=0&hl=en&rclk=1,Nirvana PG/Rooms Sector-46 Legend Gurgaon,4.1 stars 179 Reviews,4.1,179,"[""http://www.nirvanarooms.in/""]",68.25%
JywY3vHMZDTkRIdkVMUPbNVw," House 377, Block C, Uday Nagar, Sector 45, Gurugram, Haryana 122003",Girls' hostel, 096675 50569,28.4402017,77.0675487,Available,NA,https://www.google.com/maps/place/The+Safehouse+PG/data=!4m7!3m6!1s0x390d1973bc3706cb:0x5c35db433115d921!8m2!3d28.4402017!4d77.0675487!16s%2Fg%2F11t77kd1lw!19sChIJywY3vHMZDTkRIdkVMUPbNVw?authuser=0&hl=en&rclk=1,The Safehouse PG,4.5 stars 20 Reviews,4.5,20,"[""https://www.safehousepg.in/pg/girls-pg-sector-45-44-near-metro-gurgaon""]",58.00%
JN2zu2KYZDTkRZOX8eAtIsf8," near Subhash Chowk, Islampur Colony, Sector 38, Gurugram, Haryana 122018",Boys' hostel, 099915 90000,28.4300111,77.0390958,Available,NA,"https://www.google.com/maps/place/PG+Sohna+Road,+Subhash+Chowk/data=!4m7!3m6!1s0x390d19a6d8ee6c37:0xffb1480b78fce564!8m2!3d28.4300111!4d77.0390958!16s%2Fg%2F11pvbkp2sd!19sChIJN2zu2KYZDTkRZOX8eAtIsf8?authuser=0&hl=en&rclk=1","PG Sohna Road, Subhash Chowk",3.3 stars 107 Reviews,3.3,107,"[""http://cloudninerooms.com/""]",56.51%
JNRmuYYMZDTkRVKflvrOf5HI," 633P, Plot No, 633P, Islampur Colony, Sector 38, Gurugram, Haryana 122018",Hostel, 099910 53785,28.4305839,77.0437459,Available,NA,https://www.google.com/maps/place/Yours+Residency+-+PG+for+Boys+%26+Girls+in+Islampur+Colony+%7C+Gurgaon+Sector+38/data=!4m7!3m6!1s0x390d198361ae1935:0x72e49fb3bee5a754!8m2!3d28.4305839!4d77.0437459!16s%2Fg%2F11t2fw71p0!19sChIJNRmuYYMZDTkRVKflvrOf5HI?authuser=0&hl=en&rclk=1,Yours Residency - PG for Boys & Girls in Islampur Colony | Gurgaon Sector 38,4.5 stars 63 Reviews,4.5,63,"[""NA""]",68.60%
JJwgVNDAjDTkRhbUEWFakoVA," Found PG, plot no. 64, behind Genpact, Sector 69, Gurugram, Haryana 122101",Hostel, 087083 56349,28.3972723,77.0418511,Available,On-site services,https://www.google.com/maps/place/Found+PG+%7C+Best+Pg+in+Sector+69+%7C+Luxury+Co-Living+PG+in+Gurgaon/data=!4m7!3m6!1s0x390d233034150827:0x50a1a4565804b585!8m2!3d28.3972723!4d77.0418511!16s%2Fg%2F11vxmwm3t_!19sChIJJwgVNDAjDTkRhbUEWFakoVA?authuser=0&hl=en&rclk=1,Found PG | Best Pg in Sector 69 | Luxury Co-Living PG in Gurgaon,4.4 stars 42 Reviews,4.4,42,"[""NA""]",64.87%
